key,group,version,title,parentItem,authors,editors,otherCreators,itemType,publicationTitle,volume,issue,pages,date,dateFreetext,series,seriesTitle,url,note,abstractNote,accessDate,seriesText,journalAbbreviation,language,doi,issn,shortTitle,archive,archiveLocation,libraryCatalog,callNumber,rights,collections,deleted,tags,metaDataItemKey,metaDataItemVersion,dateAdded,dateModified,conceptTagIds,conceptTags,references,gilesUploads,extra,hidden,metaDataNote,otherCreatorRoles,path
ZWCUQU9P,2310918,1569,‪Theodosius Dobzhansky‬,,"[{'@type': 'Person', 'name': 'M Hagner et. al.', 'uri': None, 'localAuthorityId': None, 'firstName': 'M', 'lastName': 'Hagner et. al.', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,,,,183-184,,,,Kindler Kompakt Klassiker der Naturwissenschaften,https://link.springer.com/chapter/10.1007/978-3-476-05529-3_53,,"‪M Hagner, MD Laubichler‬, ‪Kindler Kompakt Klassiker der Naturwissenschaften, 2016‬",2023-02-23T17:12:37Z,,,,,,,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:14:41Z,,,,,,,0,False,[],
83HAGEMH,2310918,1131,"‪Frederick B. Churchill. August Weismann: Development, Heredity, and Evolution. xii+ 700 pp., illus., app., index. Cambridge, Mass.: Harvard University Press, 2015. $49.95. ISBN 9780674736894‬",,"[{'@type': 'Person', 'name': 'MANFRED LAUBICHLER', 'uri': None, 'localAuthorityId': None, 'firstName': 'MANFRED', 'lastName': 'LAUBICHLER', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,Harvard University Press,,,,2019-01-01T00:00Z,2019,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N5P-cI4AAAAJ&cstart=100&pagesize=100&citation_for_view=N5P-cI4AAAAJ:gVv57TyPmFsC,,"‪MD Laubichler, 2019‬",2023-02-23T17:04:34Z,,,,,,‪Frederick B. Churchill. August Weismann,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:12:53Z,,,,,,,0,False,[],
Z2N4INS6,2310918,964,‪The changing role of the embryo in evolutionary thought-Roots of evo-devo‬,,"[{'@type': 'Person', 'name': 'MANFRED LAUBICHLER', 'uri': None, 'localAuthorityId': None, 'firstName': 'MANFRED', 'lastName': 'LAUBICHLER', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,AMER ASSOC ADVANCEMENT SCIENCE,309,5737,1019-1020,,2005/8/12,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N5P-cI4AAAAJ&cstart=200&pagesize=100&citation_for_view=N5P-cI4AAAAJ:SP6oXDckpogC,,"‪M Laubichler, 2005‬",2023-02-23T17:15:23Z,,,,,,,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:14:37Z,,,,,,,0,False,[],
89DCTAJX,2310918,696,‪Systems bioethics and stem cell biology‬,,"[{'@type': 'Person', 'name': 'JS Robert et. al.', 'uri': None, 'localAuthorityId': None, 'firstName': 'JS', 'lastName': 'Robert et. al.', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,Kluwer Academic Publishers,3,,19-31,,2006-08,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N5P-cI4AAAAJ&pagesize=80&citation_for_view=N5P-cI4AAAAJ:0EnyYjriUFMC,,"‪JS Robert, J Maienschein, MD Laubichler‬, ‪Journal of Bioethical Inquiry, 2006‬ - ‪Cited by 16‬",2023-02-22T17:22:25Z,,,,,,,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:14:18Z,,,,,,,0,False,[],
3F3KZUEA,2310918,1580,The varied lives of organisms: variation in the historiography of the biological sciences,,"[{'@type': 'Person', 'name': 'Gerald L. Geison', 'uri': None, 'localAuthorityId': None, 'firstName': 'Gerald L.', 'lastName': 'Geison', 'positionInList': 0, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Manfred D. Laubichler', 'uri': None, 'localAuthorityId': None, 'firstName': 'Manfred D.', 'lastName': 'Laubichler', 'positionInList': 1, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,Studies in History and Philosophy of Science Part C: Studies in History and Philosophy of Biological and Biomedical Sciences,32,1,1–29,2001-01-01T00:00Z,2001,,,https://www.sciencedirect.com/science/article/abs/pii/S1369848600000236,,,,,,,,,The varied lives of organisms,,,Google Scholar,,,['A73U8NXR'],0,[],,0,2023-02-23T17:14:41Z,,,,,,,0,False,[],
8JR4MT67,2310918,625,‪Quantitative perspectives on fifty years of the journal of the history of biology‬,,"[{'@type': 'Person', 'name': 'BR ERICK PEIRSON et. al.', 'uri': None, 'localAuthorityId': None, 'firstName': 'BR ERICK', 'lastName': 'PEIRSON et. al.', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,Springer Netherlands,50,,695-751,2017-01-01T00:00Z,2017,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N5P-cI4AAAAJ&pagesize=80&citation_for_view=N5P-cI4AAAAJ:PVjk1bu6vJQC,,"‪BRE Peirson, E Bottino, JL Damerow, MD Laubichler‬, ‪Journal of the History of Biology, 2017‬ - ‪Cited by 14‬",2023-02-22T17:22:48Z,,,,,,,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:14:15Z,,,,,,,0,False,[],
ADSBVX3E,2310918,1234,‪The Moody’s Virus Attacks the US National Science Board‬,,"[{'@type': 'Person', 'name': 'MANFRED LAUBICHLER et. al.', 'uri': None, 'localAuthorityId': None, 'firstName': 'MANFRED', 'lastName': 'LAUBICHLER et. al.', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,Springer Netherlands,5,1,1-2,,2010/3,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N5P-cI4AAAAJ&cstart=100&pagesize=100&citation_for_view=N5P-cI4AAAAJ:bnK-pcrLprsC,,"‪MD Laubichler, W Callebaut‬, ‪Biological Theory, 2010‬",2023-02-23T17:12:08Z,,,,,,,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:14:39Z,,,,,,,0,False,[],
MAAF76BR,2310918,110,Form and function in developmental evolution,,"[{'@type': 'Person', 'name': 'Manfred D. Laubichler', 'uri': None, 'localAuthorityId': None, 'firstName': 'Manfred D.', 'lastName': 'Laubichler', 'positionInList': 0, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Jane Maienschein', 'uri': None, 'localAuthorityId': None, 'firstName': 'Jane', 'lastName': 'Maienschein', 'positionInList': 1, 'citationKey': None, 'affiliations': None}]",[],[],BOOK,,,,,2009-01-01T00:00Z,2009,,,,,,,,,,,,,,,Google Scholar,,,['A73U8NXR'],0,[],,0,2023-02-23T17:12:53Z,,,,,,,0,False,[],
V4XDJ8WR,2310918,1093,‪Homology in development and the development of the homology concept.‬,,"[{'@type': 'Person', 'name': 'MANFRED LAUBICHLER', 'uri': None, 'localAuthorityId': None, 'firstName': 'MANFRED', 'lastName': 'LAUBICHLER', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]",[],[],CONFERENCE_PAPER,,39,,108A-108A,,1999/1/1,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N5P-cI4AAAAJ&cstart=200&pagesize=100&citation_for_view=N5P-cI4AAAAJ:dshw04ExmUIC,,"‪MD Laubichler‬, ‪AMERICAN ZOOLOGIST, 1999‬",2023-02-23T17:23:48Z,,,,,,,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:13:55Z,,,,,,,0,False,[],
7UQX9Q7P,2310918,899,‪General discussion I‬,,"[{'@type': 'Person', 'name': 'Manfred LAUBICHLER et. al.', 'uri': None, 'localAuthorityId': None, 'firstName': 'Manfred', 'lastName': 'LAUBICHLER et. al.', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]",[],[],BOOK_SECTION,,,,110-115,2007-01-01T00:00Z,2007,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N5P-cI4AAAAJ&cstart=100&pagesize=100&citation_for_view=N5P-cI4AAAAJ:yFnVuubrUp4C,,"‪J Bard, MA Bell, PM Brakefield, G Budd, J Cheverud, M Coates, D Duboule, BK Hall, B Hallgrimsson, J Hanken…‬, ‪Tinkering: The Microevolution of Development, 2007‬",2023-02-23T17:16:02Z,,,,,,,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:13:53Z,,,,,,,0,False,[],
KQ4NGNMW,2310918,770,"‪Metaphors, misuse, and misconceptions-Response‬",,"[{'@type': 'Person', 'name': 'Manfred LAUBICHLER', 'uri': None, 'localAuthorityId': None, 'firstName': 'Manfred', 'lastName': 'LAUBICHLER', 'positionInList': 0, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Matthew K. Chew', 'uri': None, 'localAuthorityId': None, 'firstName': 'Matthew K.', 'lastName': 'Chew', 'positionInList': 1, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,AMER ASSOC ADVANCEMENT SCIENCE,301,5639,1481-1482,,2003-9-12,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N5P-cI4AAAAJ&cstart=100&pagesize=100&citation_for_view=N5P-cI4AAAAJ:cWzG1nlazyYC,,"‪MK Chew, MD Laubichler‬, ‪Science, 2003‬ - ‪Cited by 3‬",2023-02-23T16:59:16Z,,,,,,,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:13:56Z,,,,,,,0,False,[],
RWNVTE9P,2310918,738,‪Evolution and Society‬,,"[{'@type': 'Person', 'name': 'MANFRED LAUBICHLER', 'uri': None, 'localAuthorityId': None, 'firstName': 'MANFRED', 'lastName': 'LAUBICHLER', 'positionInList': 0, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'J. Maienschein', 'uri': None, 'localAuthorityId': None, 'firstName': 'J.', 'lastName': 'Maienschein', 'positionInList': 1, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,Harvard University Press,,,330,2009-01-01T00:00Z,2009,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N5P-cI4AAAAJ&cstart=100&pagesize=100&citation_for_view=N5P-cI4AAAAJ:RYcK_YlVTxYC,,"‪MD Laubichler, J Maienschein‬, ‪Evolution: The First Four Billion Years, 2009‬",2023-02-23T17:11:51Z,,,,,,,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:12:52Z,,,,,,,0,False,[],
VPHBWWNJ,2310918,151,Natural Enemies--Metaphor or Misconception?,,"[{'@type': 'Person', 'name': 'Matthew K. Chew', 'uri': None, 'localAuthorityId': None, 'firstName': 'Matthew K.', 'lastName': 'Chew', 'positionInList': 0, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Manfred D. Laubichler', 'uri': None, 'localAuthorityId': None, 'firstName': 'Manfred D.', 'lastName': 'Laubichler', 'positionInList': 1, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,Science,301,5629,52-53,,2003-07-04,,,https://www.science.org/doi/10.1126/science.1085274,,,2023-02-20T17:55:07Z,,,,,,,,,science.org (Atypon),,,['A73U8NXR'],0,[],,0,2023-02-23T17:13:57Z,,,,,,,0,False,[],
BN9M5RBC,2310918,1501,‪A constrained view of evo-devo's roots‬,,"[{'@type': 'Person', 'name': 'MANFRED LAUBICHLER', 'uri': None, 'localAuthorityId': None, 'firstName': 'MANFRED', 'lastName': 'LAUBICHLER', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,American Association for the Advancement of Science,309,5737,1019-1020,,2005-8-12,,,https://go.gale.com/ps/i.do?id=GALE%7CA135579966&sid=googleScholar&v=2.1&it=r&linkaccess=abs&issn=00368075&p=AONE&sw=w&userGroupName=anon%7Eb3c71a5c,,"‪M Laubichler‬, ‪Science, 2005‬ - ‪Cited by 2‬",2023-02-23T17:08:59Z,,,,,,,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:09:26Z,,,,,,,0,False,[],
IN5XV85G,2310918,1012,"‪SORAYA DE CHADAREVIAN and NICK HOPWOOD (eds.), Models: The Third Dimension of Science. Stanford: Stanford University Press, 2004. Pp. xvi+ 464. ISBN 0-8047-3972-2.£ 17.50, $24.95 (paperback).‬",,"[{'@type': 'Person', 'name': 'MANFRED LAUBICHLER', 'uri': None, 'localAuthorityId': None, 'firstName': 'MANFRED', 'lastName': 'LAUBICHLER', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,Cambridge University Press,39,4,596-597,,2006/12,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N5P-cI4AAAAJ&cstart=200&pagesize=100&citation_for_view=N5P-cI4AAAAJ:tOudhMTPpwUC,,"‪MD Laubichler‬, ‪The British Journal for the History of Science, 2006‬",2023-02-23T17:15:45Z,,,,,,"‪SORAYA DE CHADAREVIAN and NICK HOPWOOD (eds.), Models",,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:14:17Z,,,,,,,0,False,[],
5EVIMM75,2310918,1416,"‪Working from home, quality of life, and perceived productivity during the first 50-day COVID-19 mitigation measures in Austria: a cross-sectional study",,"[{'@type': 'Person', 'name': 'Brenda M. Birmann', 'uri': 'http://viaf.org/viaf/77904998/', 'localAuthorityId': '', 'firstName': 'Brenda M.', 'lastName': 'Birmann', 'positionInList': 0, 'citationKey': None, 'affiliations': []}, {'@type': 'Person', 'name': 'Carlo Jaeger', 'uri': 'http://viaf.org/viaf/69081297/', 'localAuthorityId': '', 'firstName': 'Carlo', 'lastName': 'Jaeger', 'positionInList': 0, 'citationKey': None, 'affiliations': []}, {'@type': 'Person', 'name': 'Eva S. Schernhammer', 'uri': 'http://viaf.org/viaf/313521926/', 'localAuthorityId': '', 'firstName': 'Eva S.', 'lastName': 'Schernhammer', 'positionInList': 0, 'citationKey': None, 'affiliations': []}, {'@type': 'Person', 'name': 'Gerald Steiner', 'uri': 'http://viaf.org/viaf/164533776/', 'localAuthorityId': '', 'firstName': 'Gerald', 'lastName': 'Steiner', 'positionInList': 0, 'citationKey': None, 'affiliations': []}, {'@type': 'Person', 'name': 'Gerhard Klösch', 'uri': 'http://viaf.org/viaf/102608879/', 'localAuthorityId': '', 'firstName': 'Gerhard', 'lastName': 'Klösch', 'positionInList': 0, 'citationKey': None, 'affiliations': []}, {'@type': 'Person', 'name': 'Guido Caniglia', 'uri': 'http://viaf.org/viaf/307341380/', 'localAuthorityId': '', 'firstName': 'Guido', 'lastName': 'Caniglia', 'positionInList': 0, 'citationKey': None, 'affiliations': []}, {'@type': 'Person', 'name': 'Jakob Weitzer', 'uri': '', 'localAuthorityId': '', 'firstName': 'Jakob', 'lastName': 'Weitzer', 'positionInList': 0, 'citationKey': None, 'affiliations': []}, {'@type': 'Person', 'name': 'Kyriaki Papantoniou researcher ', 'uri': 'http://viaf.org/viaf/13146936732713782227/', 'localAuthorityId': '', 'firstName': 'Kyriaki Papantoniou researcher', 'lastName': '', 'positionInList': 0, 'citationKey': None, 'affiliations': []}, {'@type': 'Person', 'name': 'Lukas Zenk', 'uri': 'http://viaf.org/viaf/233051993/', 'localAuthorityId': '', 'firstName': 'Lukas', 'lastName': 'Zenk', 'positionInList': 0, 'citationKey': None, 'affiliations': []}, {'@type': 'Person', 'name': 'Manfred Laubichler', 'uri': 'http://www.digitalhps.org/concepts/CONcdf33117-27c5-4f41-ada5-f8cbf3d7afea', 'localAuthorityId': '', 'firstName': 'Manfred', 'lastName': 'Laubichler', 'positionInList': 0, 'citationKey': None, 'affiliations': []}, {'@type': 'Person', 'name': 'Martin Bertau', 'uri': 'http://viaf.org/viaf/3257147/', 'localAuthorityId': '', 'firstName': 'Martin', 'lastName': 'Bertau', 'positionInList': 0, 'citationKey': None, 'affiliations': []}, {'@type': 'Person', 'name': 'Stefan Seidel', 'uri': 'http://viaf.org/viaf/648160001827730300000/', 'localAuthorityId': '', 'firstName': 'Stefan', 'lastName': 'Seidel', 'positionInList': 0, 'citationKey': None, 'affiliations': []}]",[],[],JOURNAL_ARTICLE,,94,8,1823-1837,,11/2021,Int Arch Occup Environ Health.,Int Arch Occup Environ Health.,https://pubmed.ncbi.nlm.nih.gov/33877416/,,,2023-02-23T17:04:50Z,,,en,,,"‪Working from home, quality of life, and perceived productivity during the first 50-day COVID-19 mitigation measures in Austria",,,,,,['A73U8NXR'],0,[],QW9IWG6J,1417,2023-02-23T17:14:50Z,,[],[],[],[],,0,False,[],
AGJSQR33,2310918,1542,‪Asexuality and epigenetic variation‬,,"[{'@type': 'Person', 'name': 'Root Gorelick', 'uri': None, 'localAuthorityId': None, 'firstName': 'Root', 'lastName': 'Gorelick', 'positionInList': 0, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'MANFRED LAUBICHLER', 'uri': None, 'localAuthorityId': None, 'firstName': 'MANFRED', 'lastName': 'LAUBICHLER', 'positionInList': 1, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Rachel Massicotte', 'uri': None, 'localAuthorityId': None, 'firstName': 'Rachel', 'lastName': 'Massicotte', 'positionInList': 2, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,University of California Press,6,,87-102,2011-01-01T00:00Z,2011,,Epigenetics: Linking genotype and phenotype in development and evolution,https://www.researchgate.net/profile/Rachel-Massicotte/publication/286582267_Asexuality_and_epigenetic_variation/links/57276feb08aef9c00b8b47ff/Asexuality-and-epigenetic-variation.pdf,,"‪R Gorelick, M Laubichler, R Massicotte‬, ‪Epigenetics: Linking genotype and phenotype in development and evolution, 2011‬ - ‪Cited by 10‬",2023-02-22T17:23:28Z,,,,,,,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:09:29Z,,,,,,,0,False,[],
A238DRE7,2310918,1570,‪Vorläufige Überlegungen zum Allgemein‬,,"[{'@type': 'Person', 'name': 'M Hagner et. al.', 'uri': None, 'localAuthorityId': None, 'firstName': 'M', 'lastName': 'Hagner et. al.', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]",[],[],BOOK_SECTION,,,,7-21,2006-01-01T00:00Z,2006,,,https://www.research-collection.ethz.ch/handle/20.500.11850/39930,,"‪M Hagner, M Laubichler‬, ‪Der Hochsitz des Wissens: das Allgemeine als wissenschaftlicher Wert, 2006‬ - ‪Cited by 3‬",2023-02-23T16:59:18Z,,,,,,,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:14:49Z,,,,,,,0,False,[],
8ZE8UKWF,2310918,664,‪Erwin Schrödinger‬,,"[{'@type': 'Person', 'name': 'M Hagner et. al.', 'uri': None, 'localAuthorityId': None, 'firstName': 'M', 'lastName': 'Hagner et. al.', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,JB Metzler,,,185-187,2016-01-01T00:00Z,2016,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N5P-cI4AAAAJ&cstart=100&pagesize=100&citation_for_view=N5P-cI4AAAAJ:oi2SiIJ9l4AC,,"‪M Hagner, MD Laubichler‬, ‪Kindler Kompakt Klassiker der Naturwissenschaften, 2016‬",2023-02-23T17:12:32Z,,,,,,,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:12:51Z,,,,,,,0,False,[],
T4I32GCJ,2310918,1535,‪An Episode in the History of the Biological Character Concept: The Work of Oskar and Cécile Vogt‬,,"[{'@type': 'Person', 'name': 'Manfred LAUBICHLER', 'uri': None, 'localAuthorityId': None, 'firstName': 'Manfred', 'lastName': 'LAUBICHLER', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]","[{'@type': 'Person', 'name': 'Günter P. Wagner', 'uri': None, 'localAuthorityId': None, 'firstName': 'Günter', 'lastName': 'P. Wagner', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]",[],BOOK_SECTION,,,,37-56,,2001/1/1,,,https://www.researchgate.net/publication/344912580_2_An_Episode_in_the_History_of_the_Biological_Character_Concept_The_Work_of_Oskar_and_Cecile_Vogt,,"‪MD Laubichler‬, ‪The Character Concept in Evolutionary Biology, 2001‬",2023-02-23T17:19:18Z,,,,,,‪An Episode in the History of the Biological Character Concept,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:09:28Z,,,,,,,0,False,[],
MM838GZ8,2310918,197,The origin and evolution of cell types,,"[{'@type': 'Person', 'name': 'Detlev Arendt', 'uri': None, 'localAuthorityId': None, 'firstName': 'Detlev', 'lastName': 'Arendt', 'positionInList': 0, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Jacob M. Musser', 'uri': None, 'localAuthorityId': None, 'firstName': 'Jacob M.', 'lastName': 'Musser', 'positionInList': 1, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Clare VH Baker', 'uri': None, 'localAuthorityId': None, 'firstName': 'Clare VH', 'lastName': 'Baker', 'positionInList': 2, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Aviv Bergman', 'uri': None, 'localAuthorityId': None, 'firstName': 'Aviv', 'lastName': 'Bergman', 'positionInList': 3, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Connie Cepko', 'uri': None, 'localAuthorityId': None, 'firstName': 'Connie', 'lastName': 'Cepko', 'positionInList': 4, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Douglas H. Erwin', 'uri': None, 'localAuthorityId': None, 'firstName': 'Douglas H.', 'lastName': 'Erwin', 'positionInList': 5, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Mihaela Pavlicev', 'uri': None, 'localAuthorityId': None, 'firstName': 'Mihaela', 'lastName': 'Pavlicev', 'positionInList': 6, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Gerhard Schlosser', 'uri': None, 'localAuthorityId': None, 'firstName': 'Gerhard', 'lastName': 'Schlosser', 'positionInList': 7, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Stefanie Widder', 'uri': None, 'localAuthorityId': None, 'firstName': 'Stefanie', 'lastName': 'Widder', 'positionInList': 8, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Manfred D. Laubichler', 'uri': None, 'localAuthorityId': None, 'firstName': 'Manfred D.', 'lastName': 'Laubichler', 'positionInList': 9, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,Nature Reviews Genetics,17,12,744–757,2016-01-01T00:00Z,2016,,,,,,,,,,,,,,,Google Scholar,,,['A73U8NXR'],0,[],,0,2023-02-23T17:14:39Z,,,,,,,0,False,[],
IGC5PN8X,2310918,151,Homology in development and the development of the homology concept,,"[{'@type': 'Person', 'name': 'Manfred D. Laubichler', 'uri': None, 'localAuthorityId': None, 'firstName': 'Manfred D.', 'lastName': 'Laubichler', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,American Zoologist,40,5,777–788,2000-01-01T00:00Z,2000,,,,,,,,,,,,,,,Google Scholar,,,['A73U8NXR'],0,[],,0,2023-02-23T17:13:55Z,,,,,,,0,False,[],
KPFA9HN2,2310918,987,‪The Embryo Project and the Emergence of a Digital Infrastructure for History and Philosophy of Science‬,,"[{'@type': 'Person', 'name': 'Manfred LAUBICHLER et. al.', 'uri': None, 'localAuthorityId': None, 'firstName': 'Manfred', 'lastName': 'LAUBICHLER et. al.', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,,12,,79-96,2007-01-01T00:00Z,2007,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N5P-cI4AAAAJ&cstart=100&pagesize=100&citation_for_view=N5P-cI4AAAAJ:HDshCWvjkbEC,,"‪DM Laubichler, J Maienschein, G Yamashita‬, ‪Annals of the History and Philosophy of Biology, 2007‬ - ‪Cited by 3‬",2023-02-23T16:59:26Z,,,,,,,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:14:38Z,,,,,,,0,False,[],
